id,host_id,host_since,host_response_time,host_is_superhost,host_listings_count,host_has_profile_pic,host_identity_verified,property_type,accommodates,bathrooms_text,bedrooms,beds,price,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_communication,review_scores_location,review_scores_value,reviews_per_month
39006506,298769780,9/29/2019,within an hour,f,13,t,t,Entire condominium (condo),4,1 bath,2,2,$357.00 ,3,30,27,53,83,340,19,12,1,4.21,4.37,4.47,4.37,4.89,4.37,0.93
39007262,298769780,9/29/2019,within an hour,f,13,t,t,Entire condominium (condo),6,1 bath,2,3,$505.00 ,3,30,7,34,64,318,95,54,7,4.59,4.63,4.67,4.66,4.95,4.54,5.65
39049949,299285903,10/1/2019,within an hour,t,3,t,f,Entire residential home,10,2.5 baths,2,6,$217.00 ,3,1125,18,44,67,152,66,37,4,4.91,5,4.82,4.94,4.94,4.91,2.91
39135645,218602737,10/3/2018,within an hour,f,65,t,t,Entire rental unit,4,2 baths,2,2,$202.00 ,2,1125,16,42,72,286,13,8,2,4.54,4.77,4.54,4.38,4.92,4.69,0.66
39135689,218602737,10/3/2018,within an hour,f,65,t,t,Entire rental unit,2,1 bath,1,1,$153.00 ,2,1125,19,45,75,297,17,8,2,4.65,4.88,5,4.88,5,4.71,0.68
39135767,218602737,10/3/2018,within an hour,f,65,t,t,Entire rental unit,4,1 bath,2,2,$244.00 ,2,1125,18,48,78,300,8,5,1,4.63,4.75,5,4.88,5,5,0.46
39135806,218602737,10/3/2018,within an hour,f,65,t,t,Entire rental unit,6,2 baths,3,3,$332.00 ,2,1125,13,35,65,279,33,25,2,4.82,4.85,4.91,4.7,4.94,4.79,33
39245251,287087,11/14/2010,within an hour,f,2,t,t,Entire residential home,8,1 bath,3,5,$290.00 ,2,1125,29,59,89,89,26,12,1,4.62,4.77,4.65,4.81,4.58,4.77,2.18
39253972,301333458,10/9/2019,within an hour,f,1,t,t,Entire residential home,4,2 baths,2,2,$170.00 ,2,1125,10,25,55,162,14,1,1,4.79,5,4.36,4.57,4.79,4.86,0.58
39298924,17533257,7/2/2014,within a few hours,f,2,t,t,Entire residential home,5,1 bath,2,3,$118.00 ,1,60,16,42,69,69,28,14,0,4.71,4.93,4.93,4.93,4.57,4.79,1.16
39344650,4580360,1/3/2013,within an hour,f,2,t,t,Entire guest suite,6,2 baths,2,3,$200.00 ,3,60,12,25,55,127,10,5,1,4.9,4.9,4.8,4.9,5,4.9,0.44
39361760,54765647,1/15/2016,within an hour,t,0,t,t,Entire rental unit,2,1 bath,1,1,$78.00 ,2,1125,7,21,44,124,98,60,6,4.93,4.98,4.92,4.93,4.97,4.96,3.98
39414137,103851210,11/15/2016,within an hour,t,1,t,t,Entire residential home,6,1 bath,3,4,$232.00 ,2,1125,22,46,76,181,20,4,3,4.95,5,4.95,5,4.8,4.9,0.91
39420024,206972601,8/2/2018,within an hour,f,0,t,f,Entire guest suite,6,2 baths,3,4,$132.00 ,2,7,21,44,74,151,19,9,0,4.84,4.74,4.95,4.84,4.84,4.89,0.78
39440720,218602737,10/3/2018,within an hour,f,65,t,t,Entire rental unit,8,2 baths,3,4,$488.00 ,2,1125,30,60,90,236,129,89,1,4.47,4.62,4.76,4.29,4.74,4.59,17.67
39461726,218602737,10/3/2018,within an hour,f,65,t,t,Entire rental unit,10,3 baths,5,5,$637.00 ,2,1125,27,54,84,227,50,39,1,4.72,4.84,4.92,4.84,4.82,4.76,5.45
39465600,303147588,10/18/2019,a few days or more,f,0,t,f,Entire residential home,6,1 bath,2,4,$94.00 ,2,1125,0,0,0,65,7,0,0,4.57,4.71,4.57,5,4.71,4.71,0.3
39529804,119810125,3/8/2017,within an hour,t,1,t,t,Entire rental unit,9,2 baths,4,4,$374.00 ,2,1125,10,31,47,135,1,1,1,5,5,5,5,5,5,1
39557038,293742020,9/10/2019,within an hour,t,38,t,t,Entire condominium (condo),6,3 baths,3,3,$569.00 ,1,365,17,36,51,252,3,1,0,4.67,4.67,4,4,4.33,4.33,0.14
39561445,56359830,1/27/2016,within an hour,t,2,t,t,Entire rental unit,5,1 bath,2,3,$63.00 ,30,1125,0,0,0,0,6,0,0,4.83,4.67,4.67,4.83,4.83,5,0.26
39588237,56279046,1/26/2016,within an hour,t,2,t,t,Entire residential home,8,2 baths,3,4,$190.00 ,2,1125,19,39,69,69,27,18,1,4.96,5,4.96,4.96,4.85,4.89,1.21
39626795,3992305,10/27/2012,within an hour,t,0,t,t,Entire residential home,6,2 baths,3,5,$225.00 ,3,365,0,2,13,159,35,12,1,5,5,5,5,4.97,5,1.56
39632366,251193440,3/25/2019,within an hour,t,1,t,f,Entire residential home,2,1 bath,1,1,$52.00 ,2,1125,10,29,51,130,38,20,6,4.94,4.94,5,5,4.69,4.92,6.91
39652927,213608825,9/4/2018,within an hour,f,0,t,f,Entire residential home,4,1 bath,2,2,$144.00 ,1,1125,16,46,72,77,40,6,3,4.9,4.93,4.85,5,4.88,4.9,1.94
39705746,143980452,8/2/2017,within an hour,t,1,t,t,Entire residential home,6,2 baths,3,4,$136.00 ,2,21,10,23,53,99,33,21,2,4.88,4.94,4.88,4.91,4.67,4.88,1.63
39706065,305182389,10/29/2019,within an hour,t,0,t,f,Entire residential home,6,1 bath,2,2,$119.00 ,2,25,21,44,74,159,17,4,4,4.94,4.94,5,5,4.88,5,17
39864282,298769780,9/29/2019,within an hour,f,13,t,t,Entire condominium (condo),4,1 bath,1,2,$321.00 ,3,30,23,53,83,358,34,25,0,4.41,4.62,4.62,4.47,4.91,4.68,2.43
39929192,64365837,3/24/2016,within an hour,t,61,t,t,Entire condominium (condo),2,1.5 baths,1,2,$156.00 ,2,1125,21,47,77,257,20,5,1,4.5,4.65,4.8,4.75,4.75,4.35,0.83
39946247,298769780,9/29/2019,within an hour,f,13,t,t,Entire condominium (condo),8,1.5 baths,2,3,$404.00 ,3,30,17,43,64,314,57,36,0,4.25,4.53,4.6,4.65,4.96,4.28,2.51
39946475,298769780,9/29/2019,within an hour,f,13,t,t,Entire condominium (condo),7,1 bath,2,4,$356.00 ,3,30,18,38,60,315,35,24,0,4.29,4.46,4.34,4.46,4.83,4.43,6.56
39946625,298769780,9/29/2019,within an hour,f,13,t,t,Entire condominium (condo),4,1 bath,,2,$369.00 ,3,30,24,47,77,349,75,57,4,4.52,4.41,4.64,4.71,4.89,4.52,4.53
39947902,307938668,11/7/2019,within an hour,f,1,t,t,Entire rental unit,2,1 bath,1,1,$80.00 ,2,1125,10,38,66,141,84,60,2,4.68,4.71,4.63,4.95,4.81,4.62,3.5
39950192,3891761,10/16/2012,within an hour,t,22,t,t,Entire residential home,10,2 baths,3,6,$195.00 ,2,1125,24,54,84,84,78,43,3,4.86,4.94,4.78,4.99,4.69,4.77,3.3
39970242,34778905,6/1/2015,within an hour,t,1,t,t,Entire residential home,4,1 bath,2,2,$159.00 ,2,1125,0,0,0,0,56,36,0,5,4.96,4.95,5,4.89,4.93,2.61
40030700,51541620,12/16/2015,within an hour,t,13,t,t,Entire rental unit,4,1 bath,2,2,$131.00 ,1,1125,12,32,57,57,40,21,4,4.75,4.73,4.85,4.75,4.93,4.58,1.75
40059258,308983739,11/12/2019,within an hour,f,2,t,t,Entire rental unit,6,1 bath,2,2,$126.00 ,2,365,15,45,75,341,12,4,1,4.33,4.75,4.92,4.67,4.5,4.58,0.57
40086225,16702162,6/12/2014,within an hour,t,3,t,t,Entire residential home,10,4 baths,5,5,$857.00 ,3,1125,10,24,50,282,0,0,0,,,,,,,
40090337,293742020,9/10/2019,within an hour,t,38,t,t,Entire condominium (condo),6,2 baths,2,3,$325.00 ,2,365,14,36,59,292,7,3,0,4.86,5,5,5,4.71,4.71,0.85
40112879,218602737,10/3/2018,within an hour,f,65,t,t,Entire rental unit,4,2 baths,2,2,$242.00 ,2,1125,20,46,74,220,50,36,3,4.82,4.86,4.82,4.64,4.64,4.82,2.45
40114155,309566784,11/14/2019,within an hour,t,0,t,t,Entire residential home,8,2 baths,3,4,$314.00 ,2,29,11,23,37,107,39,26,3,4.87,4.92,5,4.97,4.72,4.82,1.73
40134194,293742020,9/10/2019,within an hour,t,38,t,t,Entire rental unit,8,3 baths,4,4,$730.00 ,2,365,17,26,45,259,10,6,0,5,5,5,4.8,5,4.9,0.67
40134196,293742020,9/10/2019,within an hour,t,38,t,t,Entire rental unit,6,2 baths,2,3,$360.00 ,1,365,22,49,79,327,5,5,1,5,5,4.8,5,4.8,4.8,0.48
40134200,293742020,9/10/2019,within an hour,t,38,t,t,Entire rental unit,4,1.5 baths,2,2,$325.00 ,1,365,0,30,60,332,8,3,0,5,4.88,4.88,5,4.88,4.63,0.58
40134203,293742020,9/10/2019,within an hour,t,38,t,t,Entire condominium (condo),4,2 baths,2,3,$325.00 ,1,365,17,43,63,289,12,6,0,5,4.92,5,5,4.92,4.83,0.57
40134206,293742020,9/10/2019,within an hour,t,38,t,t,Entire condominium (condo),6,2 baths,2,3,$325.00 ,1,365,15,34,54,280,11,4,0,4.82,4.82,5,4.82,4.91,4.91,0.52
40134211,293742020,9/10/2019,within an hour,t,38,t,t,Entire condominium (condo),4,2 baths,2,3,$325.00 ,2,365,19,45,70,295,13,11,0,5,5,5,5,5,4.85,1.01
40134213,293742020,9/10/2019,within an hour,t,38,t,t,Entire rental unit,8,2 baths,2,4,$325.00 ,1,365,13,33,51,280,20,12,0,5,5,5,5,5,4.95,0.88
40134215,293742020,9/10/2019,within an hour,t,38,t,t,Entire condominium (condo),4,2 baths,2,3,$335.00 ,1,365,21,51,77,324,2,2,0,4.5,5,5,5,5,4,0.16
40134216,293742020,9/10/2019,within an hour,t,38,t,t,Entire rental unit,3,1 bath,1,2,$182.00 ,1,365,21,47,67,328,5,3,0,5,5,5,5,5,5,0.37
40134219,293742020,9/10/2019,within an hour,t,38,t,t,Entire condominium (condo),6,2 baths,2,4,$325.00 ,2,365,0,0,0,259,14,10,0,4.93,5,5,5,5,4.86,0.67
40134220,293742020,9/10/2019,within an hour,t,38,t,t,Entire rental unit,6,2 baths,2,3,$325.00 ,2,365,26,49,79,348,3,1,0,5,5,5,5,5,5,0.21
40134222,293742020,9/10/2019,within an hour,t,38,t,t,Entire condominium (condo),4,2 baths,2,2,$325.00 ,1,365,15,35,56,297,2,0,0,5,5,5,5,5,5,0.14
40134225,293742020,9/10/2019,within an hour,t,38,t,t,Entire rental unit,6,2 baths,2,3,$335.00 ,2,365,15,35,56,304,0,0,0,,,,,,,
40134227,293742020,9/10/2019,within an hour,t,38,t,t,Entire condominium (condo),4,2 baths,2,2,$325.00 ,2,365,20,41,62,294,10,8,0,5,5,5,5,4.9,4.9,0.78
40134228,293742020,9/10/2019,within an hour,t,38,t,t,Entire condominium (condo),4,2 baths,2,2,$325.00 ,2,365,12,38,68,317,15,10,0,5,4.93,4.67,5,4.93,5,4.89
40134232,293742020,9/10/2019,within an hour,t,38,t,t,Entire rental unit,4,2 baths,2,3,$335.00 ,1,365,17,47,77,346,5,5,0,5,5,5,4.8,5,4.8,0.43
40134235,293742020,9/10/2019,within an hour,t,38,t,t,Entire rental unit,4,2 baths,2,2,$325.00 ,1,365,22,50,74,337,7,5,0,5,5,5,5,5,5,0.5
40134237,293742020,9/10/2019,within an hour,t,38,t,t,Entire condominium (condo),4,2 baths,2,3,$325.00 ,1,365,17,35,59,315,3,1,0,5,4.67,5,5,5,4.67,0.23
40134239,293742020,9/10/2019,within an hour,t,38,t,t,Entire rental unit,3,1 bath,1,2,$182.00 ,1,365,20,50,76,342,5,2,2,5,4.6,5,5,4.8,4.8,0.24
40137984,293742020,9/10/2019,within an hour,t,38,t,t,Entire rental unit,6,2 baths,2,3,$335.00 ,1,365,20,41,62,305,1,1,0,5,5,5,5,5,4,0.08
40141210,130969681,5/18/2017,within an hour,t,1,t,t,Entire residential home,6,2 baths,3,4,$170.00 ,2,1125,15,19,43,179,43,26,3,4.95,4.98,4.93,4.95,4.84,4.95,1.85
40157614,251431143,3/26/2019,within an hour,t,2,t,t,Entire guest suite,2,1 bath,1,1,$139.00 ,2,29,3,6,32,113,48,29,2,4.98,5,5,5,4.98,4.83,11.9
40206459,294333088,9/12/2019,within an hour,t,5,t,t,Entire loft,4,2 baths,2,2,$118.00 ,1,1125,15,24,24,24,151,149,4,4.78,4.89,4.77,4.93,4.76,4.85,43.56
40279853,11362234,1/16/2014,within an hour,t,16,t,t,Entire residential home,10,2 baths,5,8,$290.00 ,2,90,20,46,72,252,31,22,1,4.97,5,4.94,4.94,5,5,4.92
40290278,311250892,11/21/2019,within an hour,t,1,t,t,Entire rental unit,7,1 bath,2,4,$139.00 ,2,1125,21,35,61,102,27,16,0,4.96,4.96,4.85,5,4.96,4.89,1.22
40310246,298769780,9/29/2019,within an hour,f,13,t,t,Entire condominium (condo),4,1 bath,1,2,$244.00 ,3,30,19,49,79,354,22,21,0,4.5,4.55,4.59,4.64,4.86,4.36,1.06
40310252,298769780,9/29/2019,within an hour,f,13,t,t,Entire condominium (condo),4,1 bath,1,2,$309.00 ,3,30,22,52,82,357,33,23,0,4.42,4.52,4.91,4.36,4.97,4.73,1.46
40346520,64365837,3/24/2016,within an hour,t,61,t,t,Entire residential home,6,2 baths,3,3,$232.00 ,2,1125,20,42,65,243,60,40,1,4.95,4.97,4.98,4.98,4.8,4.93,2.93
40421683,309443122,11/14/2019,within an hour,f,1,t,t,Entire residential home,10,2.5 baths,5,8,$945.00 ,1,365,0,0,4,275,7,7,0,4.86,4.86,4.86,4.86,4.86,4.43,1.15
40453293,110887182,1/10/2017,within an hour,t,6,t,t,Entire residential home,10,3 baths,5,7,$385.00 ,2,365,13,40,70,266,44,22,1,4.89,4.95,4.86,4.95,4.68,4.93,2.09
40466546,284544,11/11/2010,within an hour,f,12,t,t,Entire condominium (condo),15,3.5 baths,7,7,$560.00 ,30,1125,7,37,67,342,16,1,0,4.13,4.13,4.56,4.25,4.19,4.06,0.69
40466826,284544,11/11/2010,within an hour,f,12,t,t,Entire rental unit,16,3 baths,9,13,$619.00 ,30,1125,7,37,67,342,7,1,0,2.43,2.57,2.71,2.86,2.71,2.14,0.45
40472893,284544,11/11/2010,within an hour,f,12,t,t,Entire villa,10,3 baths,5,6,$451.00 ,2,1125,18,45,75,337,40,22,1,4.58,4.35,4.65,4.53,4.85,4.3,1.81
40472985,284544,11/11/2010,within an hour,f,12,t,t,Entire villa,8,2 baths,4,4,$307.00 ,2,1125,11,30,60,311,54,32,0,4.61,4.48,4.54,4.72,4.8,4.57,2.96
40560935,291848379,9/4/2019,within an hour,t,0,t,t,Entire condominium (condo),6,3.5 baths,3,3,$543.00 ,1,365,0,0,4,146,18,13,0,4.94,4.94,4.83,5,5,4.89,3.86
40704090,218602737,10/3/2018,within an hour,f,65,t,t,Entire rental unit,6,2.5 baths,2,3,$381.00 ,2,1125,25,54,84,223,24,10,0,4.33,4.67,4.42,4.63,4.75,4.29,1.08
40726892,28711795,3/3/2015,within an hour,t,3,t,t,Entire guest suite,2,1 bath,1,1,$108.00 ,1,1125,5,23,47,47,167,104,9,4.89,4.91,4.85,4.89,4.94,4.83,7.74
40734888,43384707,9/4/2015,within an hour,t,2,t,t,Entire residential home,11,2 baths,3,6,$362.00 ,2,1125,27,52,75,144,11,5,1,4.91,4.91,5,5,4.45,5,0.54
40735263,75260925,6/1/2016,within an hour,t,5,t,f,Entire residential home,6,2 baths,2,3,$263.00 ,3,1125,13,27,27,259,41,32,1,5,4.95,4.93,4.98,5,4.78,5.1
40736232,75260925,6/1/2016,within an hour,t,5,t,f,Entire residential home,4,1 bath,2,2,$220.00 ,3,1125,9,30,57,314,35,25,1,4.97,5,4.89,5,4.94,4.94,2.07
40757926,266088811,6/3/2019,within an hour,t,0,t,t,Entire residential home,4,2 baths,2,2,$175.00 ,3,1125,18,42,68,68,51,31,1,4.86,4.88,4.8,5,4.59,4.78,2.42
40759943,316572833,12/11/2019,within an hour,t,0,t,f,Entire residential home,4,1 bath,2,2,$118.00 ,3,60,5,15,33,85,32,10,4,5,5,5,5,5,5,10.11
40763549,284544,11/11/2010,within an hour,f,12,t,t,Entire villa,16,4 baths,7,9,$722.00 ,3,365,21,51,70,338,3,3,0,3.67,3.67,3.67,4,4.67,3.67,0.73
40768628,17533257,7/2/2014,within a few hours,f,2,t,t,Entire residential home,5,1 bath,2,3,$143.00 ,7,60,0,12,42,42,11,8,1,4.64,4.73,4.64,4.64,4.27,4.36,0.5
40783636,56279046,1/26/2016,within an hour,t,2,t,t,Entire residential home,7,2 baths,3,4,$185.00 ,2,1125,21,45,75,75,40,32,1,4.93,4.98,4.93,4.85,4.88,4.98,1.82
40800745,156383794,10/26/2017,within an hour,f,6,t,t,Entire residential home,8,1 bath,3,4,$166.00 ,2,1125,12,29,49,260,33,23,3,4.79,4.88,4.85,4.82,4.52,4.73,1.57
40801139,156383794,10/26/2017,within an hour,f,6,t,t,Entire residential home,8,1 bath,3,5,$162.00 ,2,90,7,32,56,266,31,21,0,4.77,4.81,4.84,4.94,4.42,4.77,1.46
40804746,111670757,1/15/2017,within an hour,f,0,t,t,Entire residential home,3,1 bath,1,2,$94.00 ,30,90,1,23,53,53,39,5,0,4.67,4.87,4.85,4.92,4.54,4.92,1.93
40827461,167418116,1/12/2018,within an hour,t,5,t,t,Entire townhouse,8,2 baths,3,3,$225.00 ,3,30,16,27,57,307,20,12,0,4.5,4.65,4.55,4.8,4.8,4.5,0.89
40835713,226568776,11/19/2018,within an hour,t,1,t,t,Entire residential home,6,2 baths,2,3,$125.00 ,2,1125,15,28,53,134,29,29,4,4.79,4.86,4.86,4.79,4.86,4.76,10.24
40839693,64365837,3/24/2016,within an hour,t,61,t,t,Entire residential home,8,3 baths,4,4,$273.00 ,2,28,14,38,57,223,22,12,1,4.82,4.82,4.95,4.95,4.82,4.86,1.09
40840328,64365837,3/24/2016,within an hour,t,61,t,t,Entire residential home,8,3 baths,4,4,$298.00 ,2,28,11,31,54,216,28,10,0,4.71,4.68,4.89,4.82,4.54,4.5,25.45
40841308,25140095,12/23/2014,within an hour,t,3,t,t,Entire residential home,6,2 baths,3,3,$179.00 ,2,60,23,47,77,160,31,23,3,4.9,4.97,4.9,4.97,4.87,4.9,7.82
40869218,198539056,6/28/2018,within an hour,t,8,t,t,Entire residential home,8,2 baths,3,4,$256.00 ,1,1125,19,33,48,118,40,25,2,4.9,4.93,4.83,4.85,4.78,4.8,13.04
40941971,1765420,2/17/2012,within an hour,f,2,t,t,Entire residential home,2,1 bath,1,1,$70.00 ,30,1125,9,16,21,134,9,7,1,5,5,5,5,4.56,4.89,0.48
40942129,11362234,1/16/2014,within an hour,t,16,t,t,Entire condominium (condo),10,4 baths,5,7,$434.00 ,2,60,6,36,66,251,30,14,0,4.87,4.93,4.97,4.9,4.73,4.9,1.33
40947236,319036427,12/19/2019,within an hour,f,1,t,t,Entire residential home,6,1 bath,1,3,$142.00 ,1,1125,28,58,81,81,28,15,3,4.26,4.33,4.67,4.78,4.37,4.19,28
40972175,323664718,1/2/2020,within an hour,t,34,t,t,Entire residential home,10,3 baths,5,8,$366.00 ,1,60,26,56,86,181,32,18,0,4.5,4.5,4.97,4.81,4.09,4.63,1.59
40973139,95905119,9/19/2016,within an hour,t,4,t,t,Entire condominium (condo),6,2 baths,2,3,$351.00 ,1,365,3,33,63,320,3,3,1,3.33,3.33,3.67,2.33,3.33,3,0.91
40973143,95905119,9/19/2016,within an hour,t,4,t,t,Entire condominium (condo),6,2 baths,2,2,$351.00 ,1,365,4,28,53,305,4,4,0,5,5,5,4.5,5,5,0.75
40973145,95905119,9/19/2016,within an hour,t,4,t,t,Entire condominium (condo),6,2 baths,2,2,$351.00 ,1,365,19,49,79,329,0,0,0,,,,,,,
40973147,95905119,9/19/2016,within an hour,t,4,t,t,Entire condominium (condo),6,2 baths,2,2,$351.00 ,1,365,20,47,77,332,4,4,0,5,5,5,5,4.75,5,0.85
40973152,95905119,9/19/2016,within an hour,t,4,t,t,Entire rental unit,6,2 baths,2,3,$351.00 ,1,365,7,33,63,320,3,3,0,3.67,3.67,3.67,3.67,3.33,3.67,1.07
40973155,95905119,9/19/2016,within an hour,t,4,t,t,Entire condominium (condo),6,2 baths,2,3,$341.00 ,1,365,18,44,70,323,4,4,0,5,5,5,5,5,4.75,0.94
40973163,95905119,9/19/2016,within an hour,t,4,t,t,Entire condominium (condo),6,2 baths,2,2,$341.00 ,1,365,15,37,67,317,1,1,0,5,4,5,4,5,5,0.23
40973179,95905119,9/19/2016,within an hour,t,4,t,t,Entire condominium (condo),6,2 baths,2,2,$341.00 ,1,365,9,25,41,235,7,7,0,5,5,5,5,4.86,4.71,1.35
41026615,156383794,10/26/2017,within an hour,f,6,t,t,Entire residential home,15,2 baths,6,9,$428.00 ,30,1125,8,25,45,250,16,10,0,4.81,4.75,4.94,5,4.44,4.88,0.79
41026919,319017619,12/19/2019,within an hour,t,2,t,t,Entire residential home,10,5 baths,7,10,"$1,308.00 ",1,1125,12,31,61,326,38,22,2,4.84,4.89,4.87,4.97,4.95,4.76,1.72
41045689,299285903,10/1/2019,within an hour,t,3,t,f,Entire residential home,10,2.5 baths,2,6,$239.00 ,3,1125,20,50,76,157,71,52,3,4.96,4.96,4.89,4.97,4.94,4.96,54.62
41062057,320965776,12/25/2019,within an hour,t,0,t,t,Entire residential home,4,2 baths,2,2,$238.00 ,3,1125,2,16,24,57,26,20,2,5,5,5,4.96,5,4.92,1.48
41079788,319017619,12/19/2019,within an hour,t,2,t,t,Entire residential home,10,3.5 baths,5,7,"$1,388.00 ",1,1125,9,25,52,317,33,15,1,4.85,4.88,4.88,4.88,4.91,4.7,21.06
41128601,8118306,8/12/2013,within an hour,t,41,t,t,Entire condominium (condo),4,2 baths,2,2,$326.00 ,3,1125,15,38,65,302,38,26,4,4.97,5,4.89,5,5,4.95,1.81
41129957,8118306,8/12/2013,within an hour,t,41,t,t,Entire condominium (condo),4,2 baths,2,2,$322.00 ,3,1125,15,42,68,312,48,34,4,4.98,5,4.94,4.96,4.98,4.9,2.38
41131414,8118306,8/12/2013,within an hour,t,41,t,t,Entire condominium (condo),4,2 baths,2,2,$314.00 ,3,1125,20,42,71,221,37,27,3,4.95,4.95,4.89,5,5,4.92,1.67
41132579,8118306,8/12/2013,within an hour,t,41,t,t,Entire condominium (condo),4,2 baths,2,2,$328.00 ,3,1125,15,30,45,207,35,25,2,4.94,5,4.89,5,5,4.89,11.41
41147559,250301876,3/21/2019,within an hour,f,1,t,t,Entire residential home,6,2 baths,3,3,$275.00 ,2,1125,15,34,49,98,14,8,0,4.69,5,4.69,4.69,4.92,4.85,0.66
41241402,20670158,8/28/2014,within an hour,t,1,t,t,Entire rental unit,4,1 bath,2,3,$124.00 ,2,1125,0,0,0,0,43,36,5,4.88,4.95,4.98,5,4.81,4.93,43
41268668,75260925,6/1/2016,within an hour,t,5,t,f,Entire residential home,10,3 baths,4,5,$460.00 ,3,1125,9,23,23,260,8,6,0,5,5,5,5,5,5,0.39
41352616,101115364,10/24/2016,within an hour,t,0,t,t,Entire guest suite,2,1 bath,1,2,$121.00 ,2,1125,9,17,47,101,20,13,2,4.95,5,4.75,5,5,4.85,1.72
41384631,214327619,9/8/2018,within an hour,t,3,t,t,Entire residential home,10,2 baths,4,5,$300.00 ,2,1125,0,6,36,150,22,18,1,4.73,4.73,4.73,4.77,4.41,4.68,1.05
41394088,96421340,9/23/2016,within an hour,t,1,t,t,Entire residential home,2,1 bath,1,1,$104.00 ,4,15,9,28,58,225,30,22,3,4.93,4.93,4.97,5,4.97,4.97,15
41397870,41010663,8/10/2015,within a day,t,1,t,t,Entire rental unit,2,1 bath,1,1,$69.00 ,2,10,0,0,6,6,7,0,0,5,5,5,5,5,4.71,0.33
41407473,325691767,1/8/2020,within an hour,t,0,t,f,Entire guest suite,2,1 bath,1,2,$66.00 ,2,4,11,28,58,58,26,16,1,4.88,5,4.88,4.96,4.88,4.85,1.24
41433340,64365837,3/24/2016,within an hour,t,61,t,t,Entire residential home,6,2 baths,3,3,$389.00 ,2,30,11,26,47,201,46,28,2,4.96,4.96,4.89,4.96,5,4.85,3.61
41433613,64365837,3/24/2016,within an hour,t,61,t,t,Entire residential home,6,2 baths,3,3,$359.00 ,2,30,14,29,48,212,46,27,3,4.87,4.98,4.87,4.93,4.98,4.65,2.15
41477396,180731198,3/26/2018,within an hour,t,4,t,t,Entire condominium (condo),4,2 baths,2,2,$209.00 ,3,1125,12,31,51,132,4,3,1,5,5,4.75,5,5,5,0.24
41479105,270338573,6/21/2019,within an hour,t,2,t,t,Entire residential home,10,2 baths,4,5,$355.00 ,2,1125,26,56,82,82,27,17,1,5,4.89,5,5,4.89,4.93,1.3
41482334,323216157,1/1/2020,within an hour,t,0,t,t,Entire residential home,6,1 bath,2,2,$144.00 ,3,1125,19,44,74,157,29,23,2,4.83,4.93,5,4.97,4.55,4.83,12.25
41584224,218602737,10/3/2018,within an hour,f,65,t,t,Entire rental unit,4,1 bath,2,2,$304.00 ,2,1125,16,42,72,206,33,21,1,4.3,4.5,4.23,4.33,5,4.47,1.54
41591170,37160466,6/30/2015,within an hour,t,0,t,t,Entire guest suite,4,1 bath,1,1,$143.00 ,2,28,18,48,78,168,20,12,2,4.85,4.95,4.85,5,5,4.8,0.98
41618444,28711795,3/3/2015,within an hour,t,3,t,t,Entire residential home,4,1 bath,2,4,$148.00 ,2,1125,6,13,34,42,84,71,5,4.93,4.93,4.94,4.99,4.89,4.85,6.79
41642675,124468582,4/5/2017,within an hour,f,1,t,t,Entire residential home,6,2.5 baths,3,3,$279.00 ,3,1125,12,38,63,134,59,42,5,4.8,4.92,4.76,4.8,4.68,4.78,2.72
41644007,299281429,10/1/2019,within an hour,t,2,t,f,Entire condominium (condo),6,1 bath,1,3,$499.00 ,3,1125,0,0,4,148,6,2,0,4.5,4.83,5,4.67,5,4.67,0.29
41662443,328749897,1/18/2020,within an hour,f,2,t,f,Entire residential home,10,2 baths,3,4,$295.00 ,1,1125,13,33,63,291,26,17,1,4.69,4.88,4.77,4.88,4.23,4.58,1.22
41666460,328798905,1/18/2020,within an hour,t,0,t,f,Entire residential home,3,1 bath,1,2,$101.00 ,2,31,13,23,27,27,47,34,4,4.87,4.98,4.89,5,4.79,4.91,2.29
41669004,157209426,11/2/2017,within an hour,t,3,t,t,Entire rental unit,2,1 bath,1,1,$110.00 ,1,1125,4,21,45,45,73,59,3,4.92,4.97,4.92,4.9,4.78,4.79,7.71
41714235,110887182,1/10/2017,within an hour,t,6,t,t,Entire residential home,10,3 baths,5,7,$561.00 ,2,365,19,40,70,273,31,18,2,4.97,4.97,4.9,4.97,4.94,4.81,1.7
41743279,329642386,1/21/2020,within a few hours,f,0,t,f,Entire residential home,4,2 baths,2,2,$795.00 ,3,28,0,0,4,89,1,0,0,5,5,5,5,5,5,0.05
41747701,266088811,6/3/2019,within an hour,t,0,t,t,Entire residential home,4,2 baths,2,2,$139.00 ,3,31,19,42,68,68,49,37,4,4.98,4.92,4.94,4.94,4.78,4.94,5.57
41783548,127562846,4/25/2017,within an hour,t,3,t,t,Entire residential home,7,2 baths,3,4,$315.00 ,3,1125,4,7,37,305,2,1,0,5,5,5,5,4.5,5,0.12
41824853,151889180,9/24/2017,within a few hours,f,0,t,t,Entire residential home,6,3 baths,3,3,$329.00 ,2,1125,0,18,48,305,5,5,4,5,5,5,5,5,5,4.41
41859232,57332398,2/3/2016,within an hour,t,0,t,t,Entire residential home,2,1 bath,1,1,$109.00 ,3,1125,6,20,37,189,67,56,5,4.97,5,4.96,5,4.96,4.97,17.95
